user_id,group,click,completed,time_spent,page_views,steps_reached,bounce
3727,B,1,0,26.77,1,2,0
3728,B,0,1,130.05,7,5,0
3729,A,0,0,17.56,4,4,0
3730,A,1,1,126.2,10,5,0
3731,B,0,1,112.3,6,4,0
3732,B,0,0,38.39,4,2,0
3733,A,1,1,108.47,2,5,0
3734,A,1,1,102.13,6,6,0
3735,B,1,1,129.67,3,5,0
3736,B,0,0,35.4,4,2,0
3737,A,1,1,124.4,9,6,0
3738,A,1,0,26.19,1,2,0
3739,A,0,0,17.77,5,3,0
3740,B,0,0,31.33,1,2,0
3741,A,0,0,36.72,5,3,0
3742,B,1,0,39.09,3,3,0
3743,A,1,1,118.91,3,6,0
3744,A,0,0,29.57,2,2,0
3745,A,0,0,28.9,1,3,0
3746,A,1,1,121.91,2,5,0
3747,B,1,1,123.43,5,5,0
3748,B,0,0,22.87,3,1,0
3749,A,0,0,24.48,1,2,0
3750,B,1,0,26.09,2,1,0
3751,A,1,1,95.34,4,6,0
3752,A,1,1,99.36,7,5,0
3753,A,1,0,40.0,2,4,0
3754,A,1,0,24.95,2,3,0
3755,B,1,1,131.62,6,5,0
3756,A,1,0,15.44,4,3,0
3757,A,1,1,90.0,5,6,0
3758,B,0,0,26.09,2,1,0
3759,A,0,1,125.26,4,6,0
3760,A,1,1,112.01,9,6,0
3761,A,1,1,115.18,9,6,0
3762,B,0,0,35.43,2,1,0
3763,A,1,1,100.9,7,6,0
3764,B,0,0,39.33,1,2,0
3765,A,0,1,100.41,5,5,0
3766,A,1,0,33.84,4,3,0
3767,B,0,0,33.65,2,3,0
3768,A,1,1,90.0,1,6,0
3769,A,1,0,18.76,3,4,0
3770,B,0,0,20.29,2,3,0
3771,B,1,1,139.63,5,4,0
3772,B,0,0,30.85,1,2,0
3773,B,1,0,17.63,1,3,0
3774,B,0,0,33.25,1,2,0
3775,A,1,1,101.55,5,5,0
3776,B,0,0,22.1,1,1,0
3777,A,1,1,128.14,6,5,0
3778,A,1,1,109.29,5,5,0
3779,A,0,1,104.48,11,6,0
3780,B,1,0,28.6,3,2,0
3781,B,0,0,21.92,1,3,0
3782,A,1,1,92.35,6,5,0
3783,B,0,1,140.85,2,4,0
3784,B,0,0,28.16,3,1,0
3785,B,1,0,31.13,2,1,0
3786,B,0,0,18.73,3,2,0
3787,A,0,1,92.18,3,6,0
3788,A,1,1,115.32,5,5,0
3789,B,0,0,33.27,3,3,0
3790,A,1,1,129.04,5,6,0
3791,B,1,0,39.06,2,2,0
3792,B,1,1,125.69,7,5,0
3793,A,0,0,27.31,2,3,0
3794,A,1,1,104.2,5,5,0
3795,A,0,0,38.38,2,2,0
3796,B,0,0,37.89,6,3,0
3797,A,1,1,110.04,5,6,0
3798,B,1,1,130.0,4,4,0
3799,A,0,1,125.34,5,6,0
3800,A,1,1,114.95,4,5,0
3801,B,0,0,40.0,3,2,0
3802,B,1,1,106.06,6,4,0
3803,B,1,1,132.61,8,4,0
3804,B,0,0,27.91,3,2,0
3805,B,1,1,145.56,2,4,0
3806,B,1,1,143.46,4,4,0
3807,B,1,0,31.2,1,1,0
3808,B,1,1,143.36,4,4,0
3809,A,1,1,129.4,5,6,0
3810,B,0,0,31.45,3,1,0
3811,B,1,1,150.0,5,5,0
3812,A,1,1,107.62,1,5,0
3813,B,0,0,29.71,1,2,0
3814,A,1,0,30.06,2,4,0
3815,A,1,0,21.52,1,3,0
3816,B,0,0,31.51,1,1,0
3817,A,0,1,124.91,3,5,0
3818,B,0,0,31.12,1,1,0
3819,A,1,1,90.0,4,6,0
3820,A,1,0,26.57,2,4,0
3821,A,1,1,99.64,1,5,0
3822,B,1,0,36.19,1,3,0
3823,B,0,0,35.18,3,1,0
3824,A,1,1,125.66,7,6,0
3825,A,1,0,30.35,3,4,0
3826,B,1,1,138.9,5,5,0
3827,B,0,0,26.99,1,1,0
3828,A,1,1,117.65,10,5,0
3829,A,1,0,37.78,5,3,0
3830,B,1,1,121.11,3,4,0
3831,B,1,0,40.0,1,1,0
3832,B,0,0,27.7,1,1,0
3833,B,0,1,119.48,4,5,0
3834,B,1,0,32.78,3,2,0
3835,A,1,1,116.59,4,5,0
3836,B,0,0,36.47,1,1,0
3837,A,1,1,96.46,7,6,0
3838,B,1,1,132.35,4,5,0
3839,A,1,0,19.2,1,3,0
3840,B,1,1,113.11,3,5,0
3841,B,1,1,118.71,3,5,0
3842,A,1,1,98.99,2,6,0
3843,A,1,1,114.26,3,6,0
3844,B,0,1,139.52,4,5,0
3845,B,1,1,113.27,7,4,0
3846,B,1,0,33.11,4,1,0
3847,B,1,0,23.94,4,1,0
3848,B,0,0,34.77,1,2,0
3849,A,1,1,100.53,7,6,0
3850,A,0,1,95.38,4,5,0
3851,B,1,1,136.0,4,5,0
3852,A,1,1,100.96,7,6,0
3853,A,1,1,104.21,3,6,0
3854,A,1,1,90.0,8,5,0
3855,B,0,1,137.47,2,5,0
3856,A,0,0,29.75,4,3,0
3857,B,0,0,31.03,1,2,0
3858,A,1,0,13.31,5,2,1
3859,B,0,0,38.26,5,1,0
3860,A,1,1,100.0,3,6,0
3861,B,1,0,28.28,1,3,0
3862,B,1,1,150.0,2,4,0
3863,A,1,1,99.56,9,6,0
3864,B,1,1,135.42,2,5,0
3865,B,1,1,133.62,4,4,0
3866,B,0,0,33.34,1,1,0
3867,B,1,1,130.82,2,5,0
3868,B,1,0,33.26,2,2,0
3869,B,1,1,130.72,2,5,0
3870,B,0,1,127.48,3,5,0
3871,B,0,1,143.11,2,4,0
3872,A,1,1,92.25,4,6,0
3873,A,0,1,120.26,5,5,0
3874,B,0,0,35.93,1,3,0
3875,B,1,0,35.19,1,2,0
3876,A,1,1,121.4,4,5,0
3877,A,0,1,106.89,3,6,0
3878,A,0,0,10.92,1,3,1
3879,B,0,0,30.57,2,1,0
3880,A,0,0,17.06,3,4,0
3881,B,0,0,26.61,2,1,0
3882,B,0,0,23.55,1,2,0
3883,A,1,1,102.27,2,5,0
3884,B,1,0,27.42,2,3,0
3885,B,1,1,104.22,3,4,0
3886,B,0,0,35.2,4,2,0
3887,B,0,0,40.0,1,2,0
3888,A,0,1,115.27,1,6,0
3889,A,1,0,22.58,3,3,0
3890,B,0,0,30.67,5,1,0
3891,B,1,1,123.79,1,5,0
3892,A,1,1,109.08,6,6,0
3893,B,0,0,30.78,1,1,0
3894,A,0,1,97.91,6,5,0
3895,B,0,1,144.83,4,4,0
3896,B,1,1,113.13,4,5,0
3897,A,1,1,116.62,5,5,0
3898,A,1,1,106.79,11,6,0
3899,A,1,1,130.81,5,5,0
3900,A,0,0,26.39,1,4,0
3901,B,0,0,28.84,2,3,0
3902,A,0,0,22.27,2,2,0
3903,B,1,0,31.24,2,3,0
3904,A,0,0,16.0,1,4,0
3905,A,1,0,18.63,5,2,0
3906,B,0,0,20.29,1,1,0
3907,A,1,1,96.92,6,6,0
3908,A,1,1,109.13,6,5,0
3909,A,1,1,111.6,4,6,0
3910,A,0,0,10.14,1,2,1
3911,B,1,1,126.63,4,5,0
3912,B,1,1,133.63,1,5,0
3913,A,0,0,22.86,3,4,0
3914,A,1,1,100.39,1,5,0
3915,A,1,1,103.05,5,5,0
3916,B,1,1,122.59,4,5,0
3917,B,1,0,27.18,2,1,0
3918,B,0,0,32.04,1,1,0
3919,B,0,0,40.0,3,1,0
3920,A,1,1,99.08,7,6,0
3921,A,0,1,104.18,5,6,0
3922,A,1,1,107.38,8,5,0
3923,B,1,0,26.88,1,3,0
3924,A,1,1,121.18,5,5,0
3925,B,1,0,16.77,1,3,0
3926,B,1,1,122.69,3,4,0
3927,A,0,0,29.73,2,3,0
3928,A,0,1,104.47,5,6,0
3929,A,1,1,98.15,5,6,0
3930,B,0,0,33.64,1,1,0
3931,B,0,0,36.44,3,1,0
3932,A,0,1,110.53,3,5,0
3933,A,0,1,98.39,2,6,0
3934,B,1,1,132.56,6,5,0
3935,A,0,1,103.18,5,5,0
3936,B,0,0,35.47,2,2,0
3937,B,0,0,39.9,2,3,0
3938,A,1,0,5.76,1,4,1
3939,A,1,0,24.78,2,2,0
3940,A,1,0,11.85,5,3,1
3941,A,1,1,137.3,7,5,0
3942,B,1,1,123.32,1,4,0
3943,B,0,0,35.48,2,2,0
3944,B,1,1,127.65,2,5,0
3945,A,1,1,98.36,8,6,0
3946,B,0,1,118.78,3,4,0
3947,A,0,1,127.03,4,5,0
3948,A,1,1,119.47,8,5,0
3949,A,1,1,131.32,11,5,0
3950,A,1,0,24.39,2,4,0
3951,A,0,0,26.02,5,4,0
3952,A,0,1,104.79,5,5,0
3953,B,1,1,125.13,4,5,0
3954,A,1,1,95.5,6,5,0
3955,B,0,1,128.84,2,4,0
3956,B,1,1,120.11,2,4,0
3957,A,1,1,113.3,8,5,0
3958,A,1,1,110.04,7,6,0
3959,A,1,0,26.01,4,2,0
3960,B,1,0,40.0,1,3,0
3961,A,1,1,107.55,4,5,0
3962,B,0,0,35.54,1,2,0
3963,A,0,1,132.62,4,6,0
3964,A,1,1,123.68,4,6,0
3965,B,0,0,37.92,1,1,0
3966,B,1,1,124.93,4,4,0
3967,A,1,1,110.76,3,5,0
3968,B,1,0,23.09,2,3,0
3969,B,0,0,33.99,2,3,0
3970,B,0,1,130.74,7,4,0
3971,B,0,0,31.14,3,3,0
3972,B,0,0,37.16,3,3,0
3973,A,1,0,15.55,1,2,0
3974,A,0,0,35.44,1,4,0
3975,B,0,0,36.41,1,1,0
3976,A,0,0,23.51,2,4,0
3977,A,1,1,106.22,3,5,0
3978,B,1,0,33.88,6,3,0
3979,A,1,1,126.25,4,5,0
3980,B,1,0,31.61,3,2,0
3981,B,0,0,31.86,2,1,0
3982,A,1,1,108.22,4,5,0
3983,B,0,0,40.0,2,3,0
3984,B,1,0,28.79,4,3,0
3985,B,1,1,127.7,2,5,0
3986,B,1,1,142.63,1,5,0
3987,B,0,0,31.88,4,1,0
3988,A,1,1,121.64,6,5,0
3989,A,1,1,97.06,7,6,0
3990,B,0,0,29.77,2,2,0
3991,B,0,1,142.84,4,5,0
3992,A,1,1,99.88,4,5,0
3993,B,1,1,126.49,3,5,0
3994,A,1,0,25.8,2,4,0
3995,B,0,0,25.07,3,1,0
3996,B,1,1,123.86,2,5,0
3997,B,1,1,129.13,3,5,0
3998,B,1,1,128.47,3,4,0
3999,B,1,1,140.8,2,4,0
4000,B,0,1,143.41,3,5,0
4001,B,1,1,119.44,3,5,0
4002,A,1,0,24.78,1,3,0
4003,A,1,1,116.09,1,5,0
4004,A,1,1,126.2,4,5,0
4005,B,1,1,135.18,4,4,0
4006,B,0,1,130.91,4,4,0
4007,B,0,1,134.67,5,5,0
4008,B,0,0,35.04,4,1,0
4009,B,0,0,25.43,1,3,0
4010,B,0,0,32.16,6,2,0
4011,B,1,1,142.59,7,4,0
4012,A,0,1,105.51,3,5,0
4013,B,0,1,129.29,2,4,0
4014,A,0,0,22.3,5,2,0
4015,A,1,1,90.0,7,6,0
4016,B,1,0,31.12,2,2,0
4017,B,0,0,32.81,2,3,0
4018,A,0,0,20.41,1,4,0
4019,A,0,1,94.14,7,5,0
4020,B,1,0,25.72,1,1,0
4021,B,1,0,35.59,2,1,0
4022,A,1,1,131.67,3,6,0
4023,B,0,0,39.29,4,3,0
4024,B,1,1,114.56,5,5,0
4025,B,1,0,36.13,3,1,0
4026,A,0,1,100.04,6,6,0
4027,A,1,1,101.01,2,6,0
4028,A,0,1,102.46,7,6,0
4029,B,1,1,135.06,4,4,0
4030,B,0,0,36.76,3,1,0
4031,A,1,0,23.31,2,4,0
4032,A,0,0,23.43,3,4,0
4033,A,0,1,113.57,6,5,0
4034,B,1,1,133.68,2,5,0
4035,A,1,1,122.11,5,5,0
4036,A,1,0,15.01,3,2,0
4037,B,0,1,128.2,5,5,0
4038,B,0,0,24.59,1,1,0
4039,B,1,0,30.69,1,1,0
4040,A,1,1,105.29,5,6,0
4041,B,1,0,30.72,1,3,0
4042,B,0,0,26.2,5,2,0
4043,A,0,1,90.15,6,6,0
4044,B,1,1,107.06,7,4,0
4045,A,1,1,106.43,5,5,0
4046,A,1,1,102.83,8,5,0
4047,B,0,0,26.94,2,1,0
4048,B,1,0,38.94,3,2,0
4049,B,1,1,119.41,5,4,0
4050,B,1,0,39.5,2,3,0
4051,B,1,1,144.24,6,5,0
4052,B,0,0,19.29,5,1,0
4053,A,1,0,24.65,2,4,0
4054,A,1,1,103.2,4,6,0
4055,B,0,0,13.53,1,2,1
4056,A,0,0,13.89,2,2,1
4057,B,1,0,35.65,7,2,0
4058,A,1,0,38.13,3,2,0
4059,A,0,0,30.32,2,2,0
4060,A,0,1,111.88,4,5,0
4061,B,1,1,127.79,2,4,0
4062,A,1,1,128.19,7,6,0
4063,B,1,0,40.0,3,3,0
4064,A,1,1,100.96,4,6,0
4065,A,1,0,10.0,1,2,1
4066,A,1,1,90.0,6,6,0
4067,A,0,0,33.25,1,2,0
4068,A,1,1,107.44,3,6,0
4069,B,1,1,129.83,6,4,0
4070,B,1,0,20.26,1,1,0
4071,A,1,1,98.96,5,5,0
4072,A,1,1,104.45,8,6,0
4073,A,1,1,110.49,2,6,0
4074,A,0,0,21.21,2,3,0
4075,B,1,0,24.78,1,1,0
4076,A,0,0,18.51,1,2,0
4077,B,0,0,38.25,4,1,0
4078,A,1,0,25.71,1,3,0
4079,B,1,0,34.67,4,2,0
4080,A,1,0,17.71,3,4,0
4081,A,0,0,5.0,2,4,1
4082,B,0,0,27.86,4,3,0
4083,A,0,1,97.6,7,5,0
4084,A,1,1,112.19,5,5,0
4085,A,1,1,147.43,4,6,0
4086,B,1,0,35.17,3,3,0
4087,A,1,1,140.83,6,5,0
4088,A,1,1,114.83,12,6,0
4089,B,1,0,27.22,2,1,0
4090,B,0,0,33.09,2,1,0
4091,B,1,1,145.81,2,4,0
4092,A,1,0,36.81,5,2,0
4093,A,1,1,101.1,4,6,0
4094,A,0,0,25.77,3,2,0
4095,B,0,1,113.71,3,4,0
4096,A,1,0,29.77,4,4,0
4097,A,1,1,126.64,6,5,0
4098,B,1,1,128.4,5,5,0
4099,B,0,0,27.0,2,1,0
4100,B,0,0,33.16,3,2,0
4101,B,0,0,33.5,1,1,0
4102,B,0,1,128.81,4,4,0
4103,A,1,0,25.25,1,4,0
4104,B,0,1,126.26,5,4,0
4105,A,1,1,119.95,4,6,0
4106,A,1,0,29.15,2,4,0
4107,B,1,1,118.17,4,4,0
4108,B,0,0,24.94,2,3,0
4109,B,0,0,29.47,1,2,0
4110,A,1,1,116.84,5,5,0
4111,B,0,1,129.48,3,4,0
4112,B,0,0,27.14,2,1,0
4113,B,1,1,130.62,7,4,0
4114,B,1,0,29.02,5,1,0
4115,B,1,1,136.8,2,5,0
4116,A,0,1,112.0,2,6,0
4117,A,1,1,104.22,5,5,0
4118,A,1,1,110.78,5,6,0
4119,B,1,0,38.89,2,3,0
4120,B,0,0,27.58,2,2,0
4121,B,1,1,132.03,4,5,0
4122,A,1,1,107.15,4,6,0
4123,B,1,1,132.27,8,5,0
4124,B,0,0,27.07,1,2,0
4125,B,0,0,31.66,1,2,0
4126,A,1,1,121.29,2,5,0
4127,B,0,0,25.38,4,1,0
4128,A,0,0,14.69,4,3,1
4129,B,0,0,23.25,4,1,0
4130,A,0,0,15.81,1,4,0
4131,A,1,0,28.17,3,2,0
4132,A,1,0,14.16,3,4,1
4133,B,0,0,29.21,1,3,0
4134,B,0,1,134.18,5,5,0
4135,A,1,1,113.0,6,6,0
4136,A,1,1,103.37,3,6,0
4137,B,0,0,32.15,2,2,0
4138,B,0,0,31.64,4,1,0
4139,A,1,1,105.31,7,6,0
4140,B,1,1,125.89,5,4,0
4141,B,0,1,150.0,6,5,0
4142,B,0,1,136.09,8,4,0
4143,B,1,1,150.0,3,4,0
4144,A,0,1,102.04,7,6,0
4145,B,1,1,127.15,2,5,0
4146,B,1,1,114.68,6,4,0
4147,A,0,0,18.33,2,2,0
4148,A,0,0,37.31,3,4,0
4149,B,0,0,27.87,3,2,0
4150,B,0,1,147.19,5,4,0
4151,B,1,1,115.57,3,4,0
4152,B,0,0,24.68,2,1,0
4153,A,1,1,103.91,3,6,0
4154,A,1,1,107.24,3,6,0
4155,A,1,0,30.46,2,4,0
4156,B,1,0,33.7,1,3,0
4157,B,1,0,28.5,1,3,0
4158,B,1,0,30.2,7,2,0
4159,B,1,1,124.81,3,5,0
4160,A,1,1,97.02,7,6,0
4161,A,1,0,17.78,1,2,0
4162,B,1,0,37.17,3,2,0
4163,A,1,1,90.0,5,5,0
4164,B,0,1,144.17,2,5,0
4165,B,0,1,124.57,1,4,0
4166,A,0,0,18.59,9,2,0
4167,B,1,0,35.44,1,2,0
4168,B,0,1,142.85,7,4,0
4169,A,1,1,121.41,5,6,0
4170,B,1,1,133.02,5,4,0
4171,B,1,1,138.87,3,4,0
4172,A,0,0,11.98,3,4,1
4173,B,1,1,122.78,4,5,0
4174,A,1,0,17.62,2,2,0
4175,B,1,1,140.25,6,4,0
4176,A,0,0,21.32,6,3,0
4177,A,1,1,118.14,5,6,0
4178,A,1,1,114.43,4,6,0
4179,B,0,0,25.83,4,2,0
4180,A,1,1,100.96,11,6,0
4181,A,1,1,123.53,5,5,0
4182,A,1,1,98.69,4,5,0
4183,A,0,0,24.87,2,4,0
4184,A,1,1,98.61,4,5,0
4185,B,0,1,124.86,4,4,0
4186,B,1,1,127.54,5,4,0
4187,B,1,1,120.17,4,4,0
4188,B,1,0,25.24,2,3,0
4189,B,0,0,32.72,2,2,0
4190,B,1,0,25.93,1,2,0
4191,B,0,0,26.14,4,3,0
4192,A,1,1,96.73,6,6,0
4193,B,0,0,30.53,4,2,0
4194,A,0,1,119.32,4,5,0
4195,A,1,1,126.08,4,5,0
4196,B,0,0,26.64,2,1,0
4197,A,1,1,133.8,5,6,0
4198,A,1,0,16.97,5,2,0
4199,A,0,1,121.0,1,5,0
4200,A,1,1,99.34,6,5,0
4201,B,0,0,25.77,3,1,0
4202,B,0,0,26.53,2,1,0
4203,B,1,1,127.48,3,5,0
4204,B,1,1,133.8,1,4,0
4205,B,1,1,134.7,5,4,0
4206,B,0,0,25.34,3,1,0
4207,B,0,1,118.1,5,5,0
4208,B,0,1,118.83,4,5,0
4209,B,0,0,30.33,1,3,0
4210,B,0,0,29.74,1,2,0
4211,A,1,0,17.35,5,3,0
4212,B,1,1,130.7,3,4,0
4213,A,0,1,135.15,4,6,0
4214,A,0,0,20.47,3,3,0
4215,A,0,0,20.97,1,3,0
4216,A,1,1,114.72,5,6,0
4217,B,1,1,122.41,5,5,0
4218,A,1,1,116.03,1,5,0
4219,B,1,1,120.81,3,5,0
4220,B,1,1,146.32,3,5,0
4221,A,0,0,26.41,3,2,0
4222,B,1,0,27.28,3,3,0
4223,A,0,0,19.88,1,3,0
4224,A,1,1,101.83,6,6,0
4225,B,0,0,39.24,1,3,0
4226,B,1,1,115.31,1,5,0
4227,A,1,1,99.98,2,5,0
4228,B,1,0,27.63,1,1,0
4229,B,0,0,30.91,1,3,0
4230,B,0,0,29.37,1,3,0
4231,A,1,1,90.11,10,6,0
4232,A,1,1,103.2,3,5,0
4233,B,0,0,30.4,2,2,0
4234,B,1,1,121.72,5,5,0
4235,B,1,1,134.87,5,4,0
4236,B,0,0,36.52,1,3,0
4237,B,0,0,30.53,1,3,0
4238,A,1,1,110.77,5,6,0
4239,B,1,0,18.03,2,1,0
4240,A,0,0,21.05,7,3,0
4241,B,1,1,138.05,7,5,0
4242,A,1,1,102.92,7,6,0
4243,B,0,0,26.58,3,2,0
4244,A,0,1,135.33,2,5,0
4245,B,1,0,40.0,1,3,0
4246,A,0,0,27.27,5,3,0
4247,A,1,1,121.67,4,5,0
4248,A,1,1,90.0,2,6,0
4249,A,0,0,18.49,1,3,0
4250,A,1,1,102.36,7,6,0
4251,A,1,1,105.17,7,6,0
4252,B,0,1,123.1,5,4,0
4253,A,1,1,90.0,4,6,0
4254,B,1,1,131.86,3,5,0
4255,B,1,1,133.44,3,4,0
4256,B,1,1,144.02,1,5,0
4257,B,0,1,120.12,1,5,0
4258,B,0,1,119.3,2,4,0
4259,A,0,1,90.0,8,5,0
4260,A,1,1,104.48,4,6,0
4261,A,1,1,118.81,4,5,0
4262,B,1,1,121.88,4,4,0
4263,A,1,1,133.72,3,6,0
4264,A,1,1,104.92,5,6,0
4265,A,0,0,25.03,6,2,0
4266,A,0,1,91.64,7,6,0
4267,A,0,0,26.01,1,2,0
4268,B,1,1,108.21,5,4,0
4269,A,0,0,28.86,2,4,0
4270,B,1,1,135.24,4,5,0
4271,B,1,1,141.59,5,4,0
4272,B,0,0,24.88,3,3,0
4273,B,0,0,31.96,1,3,0
4274,B,1,1,133.64,5,4,0
4275,A,1,0,27.1,2,4,0
4276,A,1,1,97.62,3,6,0
4277,A,0,0,7.26,2,3,1
4278,B,1,1,131.47,4,5,0
4279,A,0,1,106.17,6,5,0
4280,A,1,1,101.2,6,5,0
4281,B,1,1,135.64,5,4,0
4282,B,1,0,30.73,2,2,0
4283,B,1,0,23.08,4,1,0
4284,B,1,0,19.41,3,1,0
4285,A,0,1,94.45,4,5,0
4286,B,0,1,150.0,1,4,0
4287,B,0,1,135.23,1,5,0
4288,A,0,0,25.32,2,4,0
4289,A,0,0,22.73,3,4,0
4290,B,0,0,29.52,3,2,0
4291,A,0,1,122.01,6,6,0
4292,B,1,1,123.09,5,4,0
4293,B,1,0,34.46,1,1,0
4294,A,1,1,103.82,8,5,0
4295,A,1,1,131.28,1,5,0
4296,B,1,0,35.45,1,1,0
4297,B,0,0,38.47,3,1,0
4298,B,1,1,122.16,4,4,0
4299,A,1,1,120.7,3,6,0
4300,B,0,0,29.12,2,1,0
4301,B,1,1,129.1,6,5,0
4302,B,1,1,144.35,3,5,0
4303,B,1,1,117.57,5,5,0
4304,B,1,0,32.22,2,3,0
4305,A,1,0,27.07,7,2,0
4306,B,0,0,34.12,1,1,0
4307,B,0,0,28.3,1,2,0
4308,B,1,1,148.86,2,4,0
4309,B,1,1,115.05,3,4,0
4310,A,1,1,125.51,4,5,0
4311,A,0,1,122.58,4,5,0
4312,A,1,0,37.31,4,3,0
4313,B,1,1,112.12,5,4,0
4314,B,0,0,25.79,1,2,0
4315,A,1,1,125.9,3,5,0
4316,A,1,1,90.0,6,6,0
4317,A,1,1,90.0,3,5,0
4318,B,0,0,28.07,4,2,0
4319,B,0,0,32.15,1,2,0
4320,A,0,0,35.15,2,2,0
4321,A,1,0,22.7,3,3,0
4322,A,1,1,100.7,10,5,0
4323,B,0,0,32.87,2,3,0
4324,B,0,1,132.7,4,5,0
4325,B,1,0,33.65,3,3,0
4326,A,0,0,22.75,3,2,0
4327,A,1,1,90.0,4,5,0
4328,B,1,0,25.49,4,2,0
4329,A,1,1,125.04,6,6,0
4330,B,1,1,129.87,4,4,0
4331,A,0,0,21.74,3,3,0
4332,A,1,0,31.83,5,2,0
4333,A,1,1,94.44,6,6,0
4334,A,0,1,105.3,4,6,0
4335,B,0,0,31.83,1,2,0
4336,A,1,1,102.7,10,5,0
4337,B,1,0,31.6,4,3,0
4338,B,0,0,29.87,1,1,0
4339,B,1,1,114.01,6,4,0
4340,A,0,0,25.27,6,2,0
4341,B,0,0,23.03,1,1,0
4342,B,1,0,31.99,2,1,0
4343,B,1,0,39.24,4,3,0
4344,A,1,1,104.63,7,5,0
4345,A,0,1,93.94,3,5,0
4346,B,1,1,126.73,5,5,0
4347,A,1,0,18.18,2,4,0
4348,B,1,0,34.57,3,3,0
4349,B,0,0,30.11,4,3,0
4350,A,1,0,35.97,2,4,0
4351,B,1,1,139.63,7,5,0
4352,A,0,1,106.16,6,6,0
4353,A,0,1,116.59,8,5,0
4354,B,0,0,28.64,1,1,0
4355,A,1,1,108.41,4,5,0
4356,A,1,1,103.66,4,5,0
4357,B,0,0,35.6,1,2,0
4358,B,1,1,142.33,3,4,0
4359,A,0,1,117.58,7,5,0
4360,A,1,1,119.06,8,5,0
4361,B,1,0,36.54,3,2,0
4362,A,0,0,27.86,4,2,0
4363,A,0,1,94.33,1,5,0
4364,A,1,0,35.91,2,2,0
4365,A,1,0,36.63,3,4,0
4366,A,1,1,105.19,5,5,0
4367,A,1,1,103.55,1,5,0
4368,A,1,1,115.35,7,5,0
4369,B,0,0,34.3,2,1,0
4370,B,0,0,29.79,3,3,0
4371,B,1,0,23.5,2,1,0
4372,B,1,1,131.06,5,4,0
4373,B,0,0,34.31,2,1,0
4374,A,1,1,116.71,4,5,0
4375,A,0,1,112.19,8,5,0
4376,A,1,0,22.1,1,3,0
4377,A,1,0,30.96,1,4,0
4378,B,1,1,128.66,3,5,0
4379,A,0,1,102.42,4,5,0
4380,A,1,0,22.74,7,4,0
4381,B,0,0,20.52,2,3,0
4382,A,1,1,105.81,9,6,0
4383,A,1,1,116.26,5,5,0
4384,B,1,1,131.4,4,5,0
4385,A,0,1,126.25,6,6,0
4386,A,0,0,22.16,2,3,0
4387,A,1,1,113.85,6,6,0
4388,A,1,1,117.51,6,5,0
4389,A,1,1,136.11,6,5,0
4390,B,1,1,129.45,1,4,0
4391,B,1,0,24.73,1,3,0
4392,B,0,0,36.09,1,2,0
4393,B,0,0,40.0,2,2,0
4394,B,1,1,124.77,1,4,0
4395,B,1,1,136.41,2,5,0
4396,A,0,0,32.6,4,4,0
4397,B,0,0,37.1,1,3,0
4398,B,1,0,31.75,4,2,0
4399,A,1,1,99.62,7,5,0
4400,A,1,1,107.02,6,5,0
4401,B,1,1,132.59,2,4,0
4402,A,1,0,30.36,1,2,0
4403,B,1,0,33.0,1,1,0
4404,A,1,1,103.44,5,5,0
4405,B,1,0,34.33,1,1,0
4406,A,1,1,118.32,6,6,0
4407,A,1,1,112.56,6,5,0
4408,B,0,0,25.98,2,2,0
4409,B,0,0,29.91,1,3,0
4410,B,1,1,137.48,6,4,0
4411,B,1,0,22.7,2,2,0
4412,B,0,0,18.44,2,1,0
4413,A,1,1,126.1,2,6,0
4414,B,1,0,34.07,1,2,0
4415,B,1,0,34.64,2,1,0
4416,A,1,0,16.46,3,4,0
4417,A,1,0,29.16,2,4,0
4418,B,0,1,130.75,4,5,0
4419,A,1,1,90.0,7,5,0
4420,A,1,0,33.97,3,2,0
4421,B,0,1,129.59,4,5,0
4422,A,1,1,103.25,2,6,0
4423,A,1,1,103.46,5,5,0
4424,B,0,1,107.85,3,4,0
4425,B,0,0,34.56,2,3,0
4426,A,1,0,25.83,3,2,0
4427,A,1,1,105.67,2,5,0
4428,B,0,0,38.67,8,3,0
4429,A,0,0,14.31,1,4,1
4430,A,1,1,100.84,7,6,0
4431,A,1,1,97.8,2,5,0
4432,B,1,0,29.33,2,2,0
4433,A,1,1,108.81,7,6,0
4434,A,1,1,113.16,6,6,0
4435,B,0,0,28.92,3,3,0
4436,A,1,1,97.47,7,5,0
4437,A,1,0,35.8,3,3,0
4438,B,0,0,40.0,1,3,0
4439,B,1,1,129.43,3,5,0
4440,B,1,1,120.43,2,5,0
4441,B,0,0,39.85,1,3,0
4442,A,0,0,13.87,2,4,1
4443,A,1,1,103.98,3,6,0
4444,B,1,0,26.82,1,3,0
4445,B,0,1,116.4,4,4,0
4446,A,0,1,104.64,6,5,0
4447,B,1,1,119.36,3,4,0
4448,A,1,1,108.15,3,6,0
4449,B,0,0,31.16,2,3,0
4450,A,1,1,100.54,5,6,0
4451,B,0,1,124.29,2,4,0
4452,B,1,1,125.69,3,5,0
4453,A,1,1,117.72,3,6,0
4454,B,1,0,30.11,1,2,0
4455,A,0,1,117.9,8,5,0
4456,A,1,0,28.1,6,3,0
4457,A,1,1,114.86,5,5,0
4458,A,1,0,33.71,3,3,0
4459,A,0,0,16.16,4,3,0
4460,B,0,1,123.27,2,4,0
4461,B,0,1,145.63,3,4,0
